stretch	strEJ	11111	strEJ	
stretched	strEJt	111110	strEJ	t
stretched	strEJt	111110	strEJ	t
stretching	strEJIN	1111100	strEJ	IN
stretches	strEJIz	1111100	strEJ	Iz
obtain	@bt1n	11111	@bt1n	
obtained	@bt1nd	111110	@bt1n	d
obtained	@bt1nd	111110	@bt1n	d
obtaining	@bt1nIN	1111100	@bt1n	IN
obtains	@bt1nz	111110	@bt1n	z
hurt	h3t	111	h3t	
hurt	h3t	111	h3t	
hurt	h3t	111	h3t	
hurting	h3tIN	11100	h3t	IN
hurts	h3ts	1110	h3t	s
jump	_Vmp	1111	_Vmp	
jumped	_Vmpt	11110	_Vmp	t
jumped	_Vmpt	11110	_Vmp	t
jumping	_VmpIN	111100	_Vmp	IN
jumps	_Vmps	11110	_Vmp	s
handle	h{ndP	11111	h{ndP	
handled	h{ndPd	111110	h{ndP	d
handled	h{ndPd	111110	h{ndP	d
handling	h{ndPIN	1111100	h{ndP	IN
handles	h{ndPz	111110	h{ndP	z
combine	k@mb2n	111111	k@mb2n	
combined	k@mb2nd	1111110	k@mb2n	d
combined	k@mb2nd	1111110	k@mb2n	d
combining	k@mb2nIN	11111100	k@mb2n	IN
combines	k@mb2nz	1111110	k@mb2n	z
succeed	s@ksid	111111	s@ksid	
succeeded	s@ksidId	11111100	s@ksid	Id
succeeded	s@ksidId	11111100	s@ksid	Id
succeeding	s@ksidIN	11111100	s@ksid	IN
succeeds	s@ksidz	1111110	s@ksid	z
repeat	rIpit	11111	rIpit	
repeated	rIpitId	1111100	rIpit	Id
repeated	rIpitId	1111100	rIpit	Id
repeating	rIpitIN	1111100	rIpit	IN
repeats	rIpits	111110	rIpit	s
wake	w1k	111	w1k	
waked	w1kt	1110	w1k	t
waked	w1kt	1110	w1k	t
woken	w5k@n	1010	wk	5@
waking	w1kIN	11100	w1k	IN
woke	w5k	101	wk	5
woken	w5k@n	1010	wk	5@
wakes	w1ks	1110	w1k	s
bend	bEnd	1110	bEn	d
bent	bEnt	1110	bEn	t
bent	bEnt	1110	bEn	t
bending	bEndIN	111000	bEn	dIN
bends	bEndz	11100	bEn	dz
dance	d#ns	1111	d#ns	
danced	d#nst	11110	d#ns	t
danced	d#nst	11110	d#ns	t
dancing	d#nsIN	111100	d#ns	IN
dances	d#nsIz	111100	d#ns	Iz
deny	dIn2	1111	dIn2	
denied	dIn2d	11110	dIn2	d
denied	dIn2d	11110	dIn2	d
denying	dIn2IN	111100	dIn2	IN
denies	dIn2z	11110	dIn2	z
invite	Inv2t	11111	Inv2t	
invited	Inv2tId	1111100	Inv2t	Id
invited	Inv2tId	1111100	Inv2t	Id
inviting	Inv2tIN	1111100	Inv2t	IN
invites	Inv2ts	111110	Inv2t	s
